# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
1.5199999999999962e+01 -2.3027574480932671e-02 +0.0000000000000000e+00 +1.5199976790618777e+01 -3.0124866546638544e-03 +0.0000000000000000e+00 +9.9999546245178306e-01
1.5299999999999962e+01 -2.3329786820102109e-02 +0.0000000000000000e+00 +1.5299976333954698e+01 -3.0317577135155920e-03 +0.0000000000000000e+00 +9.9999540421202260e-01
1.5399999999999961e+01 -2.3633925540593820e-02 +0.0000000000000000e+00 +1.5399975871450277e+01 -3.0510142811082971e-03 +0.0000000000000000e+00 +9.9999534564509673e-01
1.5499999999999961e+01 -2.3939989193281608e-02 +0.0000000000000000e+00 +1.5499975403072840e+01 -3.0702563574361531e-03 +0.0000000000000000e+00 +9.9999528675184246e-01
1.5599999999999961e+01 -2.4247976329038697e-02 +0.0000000000000000e+00 +1.5599974928789797e+01 -3.0894839424933859e-03 +0.0000000000000000e+00 +9.9999522753309633e-01
1.5699999999999960e+01 -2.4557885498737740e-02 +0.0000000000000000e+00 +1.5699974448568637e+01 -3.1086970362742641e-03 +0.0000000000000000e+00 +9.9999516798969423e-01
1.5799999999999960e+01 -2.4869715253250817e-02 +0.0000000000000000e+00 +1.5799973962376940e+01 -3.1278956387730990e-03 +0.0000000000000000e+00 +9.9999510812247128e-01
1.5899999999999959e+01 -2.5183464143449439e-02 +0.0000000000000000e+00 +1.5899973470182365e+01 -3.1470797499842432e-03 +0.0000000000000000e+00 +9.9999504793226213e-01
1.5999999999999959e+01 -2.5499130720204558e-02 +0.0000000000000000e+00 +1.5999972971952655e+01 -3.1662493699020923e-03 +0.0000000000000000e+00 +9.9999498741990078e-01
1.6099999999999959e+01 -2.5816713500015468e-02 +0.0000000000000000e+00 +1.6099972467655743e+01 -3.1854034672953407e-03 +0.0000000000000000e+00 +9.9999492658950551e-01
1.6199999999999960e+01 -2.6136210861840786e-02 +0.0000000000000000e+00 +1.6199971957260093e+01 -3.2045410100964172e-03 +0.0000000000000000e+00 +9.9999486544527549e-01
1.6299999999999962e+01 -2.6457621150211743e-02 +0.0000000000000000e+00 +1.6299971440734367e+01 -3.2236619982072496e-03 +0.0000000000000000e+00 +9.9999480398816143e-01
1.6399999999999963e+01 -2.6780942709659059e-02 +0.0000000000000000e+00 +1.6399970918047327e+01 -3.2427664316227595e-03 +0.0000000000000000e+00 +9.9999474221911289e-01
1.6499999999999964e+01 -2.7106173884712950e-02 +0.0000000000000000e+00 +1.6499970389167824e+01 -3.2618543103379140e-03 +0.0000000000000000e+00 +9.9999468013907866e-01
1.6599999999999966e+01 -2.7433313019903129e-02 +0.0000000000000000e+00 +1.6599969854064810e+01 -3.2809256343477250e-03 +0.0000000000000000e+00 +9.9999461774900666e-01
1.6699999999999967e+01 -2.7762358459758815e-02 +0.0000000000000000e+00 +1.6699969312707324e+01 -3.2999804036472498e-03 +0.0000000000000000e+00 +9.9999455504984402e-01
1.6799999999999969e+01 -2.8093308548808739e-02 +0.0000000000000000e+00 +1.6799968765064506e+01 -3.3190186182315896e-03 +0.0000000000000000e+00 +9.9999449204253710e-01
1.6899999999999970e+01 -2.8426161631581133e-02 +0.0000000000000000e+00 +1.6899968211105591e+01 -3.3380402780958914e-03 +0.0000000000000000e+00 +9.9999442872803135e-01
1.6999999999999972e+01 -2.8760916052603756e-02 +0.0000000000000000e+00 +1.6999967650799903e+01 -3.3570453832353461e-03 +0.0000000000000000e+00 +9.9999436510727147e-01
1.7099999999999973e+01 -2.9097570120122703e-02 +0.0000000000000000e+00 +1.7099967084116990e+01 -3.3760328450923994e-03 +0.0000000000000000e+00 +9.9999430118487620e-01
1.7199999999999974e+01 -2.9436121997188463e-02 +0.0000000000000000e+00 +1.7199966511026982e+01 -3.3950015740536752e-03 +0.0000000000000000e+00 +9.9999423696554979e-01
1.7299999999999976e+01 -2.9776569810499566e-02 +0.0000000000000000e+00 +1.7299965931500239e+01 -3.4139515699987510e-03 +0.0000000000000000e+00 +9.9999417245035871e-01
1.7399999999999977e+01 -3.0118911686754242e-02 +0.0000000000000000e+00 +1.7399965345507226e+01 -3.4328828329247070e-03 +0.0000000000000000e+00 +9.9999410764036778e-01
1.7499999999999979e+01 -3.0463145752650439e-02 +0.0000000000000000e+00 +1.7499964753018521e+01 -3.4517953628286813e-03 +0.0000000000000000e+00 +9.9999404253664093e-01
1.7599999999999980e+01 -3.0809270134885818e-02 +0.0000000000000000e+00 +1.7599964154004798e+01 -3.4706891597078701e-03 +0.0000000000000000e+00 +9.9999397714024096e-01
1.7699999999999982e+01 -3.1157282960157760e-02 +0.0000000000000000e+00 +1.7699963548436848e+01 -3.4895642235595282e-03 +0.0000000000000000e+00 +9.9999391145222971e-01
1.7799999999999983e+01 -3.1507182355163380e-02 +0.0000000000000000e+00 +1.7799962936285560e+01 -3.5084205543809677e-03 +0.0000000000000000e+00 +9.9999384547366776e-01
1.7899999999999984e+01 -3.1858966446599524e-02 +0.0000000000000000e+00 +1.7899962317521933e+01 -3.5272581521695588e-03 +0.0000000000000000e+00 +9.9999377920561494e-01
1.7999999999999986e+01 -3.2212633361162778e-02 +0.0000000000000000e+00 +1.7999961692117068e+01 -3.5460770169227292e-03 +0.0000000000000000e+00 +9.9999371264912973e-01
1.8099999999999987e+01 -3.2568181188180848e-02 +0.0000000000000000e+00 +1.8099961060042311e+01 -3.5648760274359266e-03 +0.0000000000000000e+00 +9.9999364580926675e-01
1.8199999999999989e+01 -3.2925607867420749e-02 +0.0000000000000000e+00 +1.8199960421269648e+01 -3.5836540612158123e-03 +0.0000000000000000e+00 +9.9999357869116823e-01
1.8299999999999990e+01 -3.3284911301194736e-02 +0.0000000000000000e+00 +1.8299959775771310e+01 -3.6024111181175013e-03 +0.0000000000000000e+00 +9.9999351129601644e-01
1.8399999999999991e+01 -3.3646089391814918e-02 +0.0000000000000000e+00 +1.8399959123519654e+01 -3.6211471981394323e-03 +0.0000000000000000e+00 +9.9999344362499176e-01
1.8499999999999993e+01 -3.4009140041593243e-02 +0.0000000000000000e+00 +1.8499958464487150e+01 -3.6398623012801079e-03 +0.0000000000000000e+00 +9.9999337567927316e-01
1.8599999999999994e+01 -3.4374061152841515e-02 +0.0000000000000000e+00 +1.8599957798646390e+01 -3.6585564275380925e-03 +0.0000000000000000e+00 +9.9999330746003834e-01
1.8699999999999996e+01 -3.4740850627871390e-02 +0.0000000000000000e+00 +1.8699957125970080e+01 -3.6772295769120136e-03 +0.0000000000000000e+00 +9.9999323896846370e-01
1.8799999999999997e+01 -3.5109506368994403e-02 +0.0000000000000000e+00 +1.8799956446431043e+01 -3.6958817494005605e-03 +0.0000000000000000e+00 +9.9999317020572431e-01
1.8899999999999999e+01 -3.5480026278521946e-02 +0.0000000000000000e+00 +1.8899955760002225e+01 -3.7145129450024848e-03 +0.0000000000000000e+00 +9.9999310117299389e-01
1.9000000000000000e+01 -3.5852408258765303e-02 +0.0000000000000000e+00 +1.8999955066656682e+01 -3.7331231637166003e-03 +0.0000000000000000e+00 +9.9999303187144495e-01
1.9100000000000001e+01 -3.6226650174577386e-02 +0.0000000000000000e+00 +1.9099954366367733e+01 -3.7517112816259249e-03 +0.0000000000000000e+00 +9.9999296230646517e-01
1.9200000000000003e+01 -3.6602749740876975e-02 +0.0000000000000000e+00 +1.9199953659109376e+01 -3.7702761732983682e-03 +0.0000000000000000e+00 +9.9999289248353018e-01
1.9300000000000004e+01 -3.6980704635023565e-02 +0.0000000000000000e+00 +1.9299952944855882e+01 -3.7888178385659939e-03 +0.0000000000000000e+00 +9.9999282240393417e-01
1.9400000000000006e+01 -3.7360512534376701e-02 +0.0000000000000000e+00 +1.9399952223581650e+01 -3.8073362774294029e-03 +0.0000000000000000e+00 +9.9999275206896909e-01
1.9500000000000007e+01 -3.7742171116295992e-02 +0.0000000000000000e+00 +1.9499951495261207e+01 -3.8258314898892681e-03 +0.0000000000000000e+00 +9.9999268147992515e-01
1.9600000000000009e+01 -3.8125678058141127e-02 +0.0000000000000000e+00 +1.9599950759869209e+01 -3.8443034759463339e-03 +0.0000000000000000e+00 +9.9999261063809108e-01
1.9700000000000010e+01 -3.8511031037271860e-02 +0.0000000000000000e+00 +1.9699950017380441e+01 -3.8627522356014161e-03 +0.0000000000000000e+00 +9.9999253954475398e-01
1.9800000000000011e+01 -3.8898227731048042e-02 +0.0000000000000000e+00 +1.9799949267769819e+01 -3.8811777688554021e-03 +0.0000000000000000e+00 +9.9999246820119925e-01
1.9900000000000013e+01 -3.9287265816829606e-02 +0.0000000000000000e+00 +1.9899948511012383e+01 -3.8995800757092498e-03 +0.0000000000000000e+00 +9.9999239660871075e-01
2.0000000000000014e+01 -3.9678142971976589e-02 +0.0000000000000000e+00 +1.9999947747083304e+01 -3.9179591561639884e-03 +0.0000000000000000e+00 +9.9999232476857070e-01
2.0100000000000016e+01 -4.0070856837450063e-02 +0.0000000000000000e+00 +2.0099946975958026e+01 -3.9363139180580630e-03 +0.0000000000000000e+00 +9.9999225268635883e-01
2.0200000000000017e+01 -4.0465404908500660e-02 +0.0000000000000000e+00 +2.0199946197612697e+01 -3.9546432675162209e-03 +0.0000000000000000e+00 +9.9999218036774007e-01
2.0300000000000018e+01 -4.0861784643865792e-02 +0.0000000000000000e+00 +2.0299945412023742e+01 -3.9729472043489979e-03 +0.0000000000000000e+00 +9.9999210781411252e-01
2.0400000000000020e+01 -4.1259993502282974e-02 +0.0000000000000000e+00 +2.0399944619167734e+01 -3.9912257285573917e-03 +0.0000000000000000e+00 +9.9999203502687151e-01
2.0500000000000021e+01 -4.1660028942489824e-02 +0.0000000000000000e+00 +2.0499943819021379e+01 -4.0094788401424681e-03 +0.0000000000000000e+00 +9.9999196200741058e-01
2.0600000000000023e+01 -4.2061888423224059e-02 +0.0000000000000000e+00 +2.0599943011561525e+01 -4.0277065391053600e-03 +0.0000000000000000e+00 +9.9999188875712131e-01
2.0700000000000024e+01 -4.2465569403223526e-02 +0.0000000000000000e+00 +2.0699942196765157e+01 -4.0459088254472652e-03 +0.0000000000000000e+00 +9.9999181527739323e-01
2.0800000000000026e+01 -4.2871069341226184e-02 +0.0000000000000000e+00 +2.0799941374609404e+01 -4.0640856991694483e-03 +0.0000000000000000e+00 +9.9999174156961401e-01
2.0900000000000027e+01 -4.3278385695970131e-02 +0.0000000000000000e+00 +2.0899940545071527e+01 -4.0822371602732407e-03 +0.0000000000000000e+00 +9.9999166763516945e-01
2.1000000000000028e+01 -4.3687515926193597e-02 +0.0000000000000000e+00 +2.0999939708128927e+01 -4.1003632087600380e-03 +0.0000000000000000e+00 +9.9999159347544320e-01
2.1100000000000030e+01 -4.4098457456514251e-02 +0.0000000000000000e+00 +2.1099938863759292e+01 -4.1184628208042404e-03 +0.0000000000000000e+00 +9.9999151909603390e-01
2.1200000000000031e+01 -4.4511207574943507e-02 +0.0000000000000000e+00 +2.1199938011941001e+01 -4.1365349707263351e-03 +0.0000000000000000e+00 +9.9999144450261968e-01
2.1300000000000033e+01 -4.4925763535248624e-02 +0.0000000000000000e+00 +2.1299937152652731e+01 -4.1545796583215711e-03 +0.0000000000000000e+00 +9.9999136969669022e-01
2.1400000000000034e+01 -4.5342122591196972e-02 +0.0000000000000000e+00 +2.1399936285873306e+01 -4.1725968835912277e-03 +0.0000000000000000e+00 +9.9999129467973213e-01
2.1500000000000036e+01 -4.5760281996556060e-02 +0.0000000000000000e+00 +2.1499935411581696e+01 -4.1905866465366468e-03 +0.0000000000000000e+00 +9.9999121945322988e-01
2.1600000000000037e+01 -4.6180239005093535e-02 +0.0000000000000000e+00 +2.1599934529757018e+01 -4.2085489471592307e-03 +0.0000000000000000e+00 +9.9999114401866540e-01
2.1700000000000038e+01 -4.6601990870577190e-02 +0.0000000000000000e+00 +2.1699933640378543e+01 -4.2264837854604420e-03 +0.0000000000000000e+00 +9.9999106837751861e-01
2.1800000000000040e+01 -4.7025534846774963e-02 +0.0000000000000000e+00 +2.1799932743425686e+01 -4.2443911614418036e-03 +0.0000000000000000e+00 +9.9999099253126700e-01
2.1900000000000041e+01 -4.7450868187454941e-02 +0.0000000000000000e+00 +2.1899931838878008e+01 -4.2622710751048995e-03 +0.0000000000000000e+00 +9.9999091648138594e-01
2.2000000000000043e+01 -4.7877988146385386e-02 +0.0000000000000000e+00 +2.1999930926715223e+01 -4.2801235264513723e-03 +0.0000000000000000e+00 +9.9999084022934837e-01
2.2100000000000044e+01 -4.8306891946550405e-02 +0.0000000000000000e+00 +2.2099930006917319e+01 -4.2979475917407492e-03 +0.0000000000000000e+00 +9.9999076378059537e-01
2.2200000000000045e+01 -4.8737576687669329e-02 +0.0000000000000000e+00 +2.2199929079464969e+01 -4.3157423453170024e-03 +0.0000000000000000e+00 +9.9999068714063966e-01
2.2300000000000047e+01 -4.9170039438549702e-02 +0.0000000000000000e+00 +2.2299928144339127e+01 -4.3335077869702055e-03 +0.0000000000000000e+00 +9.9999061031104697e-01
2.2400000000000048e+01 -4.9604277267999368e-02 +0.0000000000000000e+00 +2.2399927201520910e+01 -4.3512439167034305e-03 +0.0000000000000000e+00 +9.9999053329337939e-01
2.2500000000000050e+01 -5.0040287244826488e-02 +0.0000000000000000e+00 +2.2499926250991585e+01 -4.3689507345198155e-03 +0.0000000000000000e+00 +9.9999045608919657e-01
2.2600000000000051e+01 -5.0478066437839537e-02 +0.0000000000000000e+00 +2.2599925292732582e+01 -4.3866282404225613e-03 +0.0000000000000000e+00 +9.9999037870005547e-01
2.2700000000000053e+01 -5.0917611915847316e-02 +0.0000000000000000e+00 +2.2699924326725483e+01 -4.4042764344149332e-03 +0.0000000000000000e+00 +9.9999030112751053e-01
2.2800000000000054e+01 -5.1358920747658951e-02 +0.0000000000000000e+00 +2.2799923352952025e+01 -4.4218953165002612e-03 +0.0000000000000000e+00 +9.9999022337311372e-01
2.2900000000000055e+01 -5.1801990002083909e-02 +0.0000000000000000e+00 +2.2899922371394098e+01 -4.4394848866819384e-03 +0.0000000000000000e+00 +9.9999014543841425e-01
2.3000000000000057e+01 -5.2246816747931996e-02 +0.0000000000000000e+00 +2.2999921382033751e+01 -4.4570451449634212e-03 +0.0000000000000000e+00 +9.9999006732495888e-01
2.3100000000000058e+01 -5.2693398027437381e-02 +0.0000000000000000e+00 +2.3099920384853302e+01 -4.4745752938593966e-03 +0.0000000000000000e+00 +9.9998998903786007e-01
2.3200000000000060e+01 -5.3141730776405167e-02 +0.0000000000000000e+00 +2.3199919379835706e+01 -4.4920745340032596e-03 +0.0000000000000000e+00 +9.9998991058229225e-01
2.3300000000000061e+01 -5.3591811903939544e-02 +0.0000000000000000e+00 +2.3299918366964199e+01 -4.5095428651924611e-03 +0.0000000000000000e+00 +9.9998983195987889e-01
2.3400000000000063e+01 -5.4043638319145396e-02 +0.0000000000000000e+00 +2.3399917346222175e+01 -4.5269802874337980e-03 +0.0000000000000000e+00 +9.9998975317223981e-01
2.3500000000000064e+01 -5.4497206931128271e-02 +0.0000000000000000e+00 +2.3499916317593193e+01 -4.5443868007341457e-03 +0.0000000000000000e+00 +9.9998967422099172e-01
2.3600000000000065e+01 -5.4952514648994422e-02 +0.0000000000000000e+00 +2.3599915281060973e+01 -4.5617624051004588e-03 +0.0000000000000000e+00 +9.9998959510774876e-01
2.3700000000000067e+01 -5.5409558381850792e-02 +0.0000000000000000e+00 +2.3699914236609395e+01 -4.5791071005397673e-03 +0.0000000000000000e+00 +9.9998951583412199e-01
2.3800000000000068e+01 -5.5868335038805041e-02 +0.0000000000000000e+00 +2.3799913184222504e+01 -4.5964208870591808e-03 +0.0000000000000000e+00 +9.9998943640171967e-01
2.3900000000000070e+01 -5.6328841528965536e-02 +0.0000000000000000e+00 +2.3899912123884501e+01 -4.6137037646658864e-03 +0.0000000000000000e+00 +9.9998935681214718e-01
2.4000000000000071e+01 -5.6791074761441372e-02 +0.0000000000000000e+00 +2.3999911055579748e+01 -4.6309557333671456e-03 +0.0000000000000000e+00 +9.9998927706700713e-01
2.4100000000000072e+01 -5.7255031623542674e-02 +0.0000000000000000e+00 +2.4099909979292871e+01 -4.6481761389853184e-03 +0.0000000000000000e+00 +9.9998919717093993e-01
2.4200000000000074e+01 -5.7720708915265033e-02 +0.0000000000000000e+00 +2.4199908895009063e+01 -4.6653643255955158e-03 +0.0000000000000000e+00 +9.9998911712863625e-01
2.4300000000000075e+01 -5.8188103414688663e-02 +0.0000000000000000e+00 +2.4299907802713779e+01 -4.6825202930122958e-03 +0.0000000000000000e+00 +9.9998903694175845e-01
2.4400000000000077e+01 -5.8657211899894673e-02 +0.0000000000000000e+00 +2.4399906702392649e+01 -4.6996440412445419e-03 +0.0000000000000000e+00 +9.9998895661196463e-01
2.4500000000000078e+01 -5.9128031148965053e-02 +0.0000000000000000e+00 +2.4499905594031464e+01 -4.7167355703012174e-03 +0.0000000000000000e+00 +9.9998887614090981e-01
2.4600000000000080e+01 -5.9600557939982701e-02 +0.0000000000000000e+00 +2.4599904477616178e+01 -4.7337948801913672e-03 +0.0000000000000000e+00 +9.9998879553024611e-01
2.4700000000000081e+01 -6.0074789051031419e-02 +0.0000000000000000e+00 +2.4699903353132914e+01 -4.7508219709241160e-03 +0.0000000000000000e+00 +9.9998871478162221e-01
2.4800000000000082e+01 -6.0550721260195922e-02 +0.0000000000000000e+00 +2.4799902220567958e+01 -4.7678168425086698e-03 +0.0000000000000000e+00 +9.9998863389668402e-01
2.4900000000000084e+01 -6.1028351345561858e-02 +0.0000000000000000e+00 +2.4899901079907760e+01 -4.7847794949543122e-03 +0.0000000000000000e+00 +9.9998855287707400e-01
2.5000000000000085e+01 -6.1507676085215804e-02 +0.0000000000000000e+00 +2.4999899931138938e+01 -4.8017099282704071e-03 +0.0000000000000000e+00 +9.9998847172443184e-01
2.5100000000000087e+01 -6.1988692240570582e-02 +0.0000000000000000e+00 +2.5099898774248349e+01 -4.8186076420584307e-03 +0.0000000000000000e+00 +9.9998839044280508e-01
2.5200000000000088e+01 -6.2471396506240860e-02 +0.0000000000000000e+00 +2.5199897609223335e+01 -4.8354721344147557e-03 +0.0000000000000000e+00 +9.9998830903627933e-01
2.5300000000000090e+01 -6.2955785560067201e-02 +0.0000000000000000e+00 +2.5299896436051494e+01 -4.8523034051811877e-03 +0.0000000000000000e+00 +9.9998822750653626e-01
2.5400000000000091e+01 -6.3441856079891071e-02 +0.0000000000000000e+00 +2.5399895254720590e+01 -4.8691014543668035e-03 +0.0000000000000000e+00 +9.9998814585525320e-01
2.5500000000000092e+01 -6.3929604743554844e-02 +0.0000000000000000e+00 +2.5499894065218552e+01 -4.8858662819807538e-03 +0.0000000000000000e+00 +9.9998806408410423e-01
2.5600000000000094e+01 -6.4419028228901803e-02 +0.0000000000000000e+00 +2.5599892867533473e+01 -4.9025978880322604e-03 +0.0000000000000000e+00 +9.9998798219476026e-01
2.5700000000000095e+01 -6.4910123213776191e-02 +0.0000000000000000e+00 +2.5699891661653620e+01 -4.9192962725306197e-03 +0.0000000000000000e+00 +9.9998790018888872e-01
2.5800000000000097e+01 -6.5402886376023137e-02 +0.0000000000000000e+00 +2.5799890447567421e+01 -4.9359614354851982e-03 +0.0000000000000000e+00 +9.9998781806815384e-01
2.5900000000000098e+01 -6.5897314393488754e-02 +0.0000000000000000e+00 +2.5899889225263475e+01 -4.9525933769054347e-03 +0.0000000000000000e+00 +9.9998773583421652e-01
2.6000000000000099e+01 -6.6393403944020074e-02 +0.0000000000000000e+00 +2.5999887994730546e+01 -4.9691920968008389e-03 +0.0000000000000000e+00 +9.9998765348873431e-01
2.6100000000000101e+01 -6.6891151693905318e-02 +0.0000000000000000e+00 +2.6099886755957616e+01 -4.9857572482580725e-03 +0.0000000000000000e+00 +9.9998757103509106e-01
2.6200000000000102e+01 -6.7390554263116659e-02 +0.0000000000000000e+00 +2.6199885508934070e+01 -5.0022884831943679e-03 +0.0000000000000000e+00 +9.9998748847669627e-01
2.6300000000000104e+01 -6.7891608259989411e-02 +0.0000000000000000e+00 +2.6299884253649520e+01 -5.0187858014872850e-03 +0.0000000000000000e+00 +9.9998740581523260e-01
2.6400000000000105e+01 -6.8394310292859584e-02 +0.0000000000000000e+00 +2.6399882990093737e+01 -5.0352492031442066e-03 +0.0000000000000000e+00 +9.9998732305237858e-01
2.6500000000000107e+01 -6.8898656970063962e-02 +0.0000000000000000e+00 +2.6499881718256670e+01 -5.0516786881725740e-03 +0.0000000000000000e+00 +9.9998724018980933e-01
2.6600000000000108e+01 -6.9404644899940068e-02 +0.0000000000000000e+00 +2.6599880438128430e+01 -5.0680742565798846e-03 +0.0000000000000000e+00 +9.9998715722919651e-01
2.6700000000000109e+01 -6.9912270690826159e-02 +0.0000000000000000e+00 +2.6699879149699296e+01 -5.0844359083736914e-03 +0.0000000000000000e+00 +9.9998707417220833e-01
2.6800000000000111e+01 -7.0421530951061267e-02 +0.0000000000000000e+00 +2.6799877852959714e+01 -5.1007636435616028e-03 +0.0000000000000000e+00 +9.9998699102050947e-01
2.6900000000000112e+01 -7.0932422288985192e-02 +0.0000000000000000e+00 +2.6899876547900295e+01 -5.1170574621512820e-03 +0.0000000000000000e+00 +9.9998690777576138e-01
